Target	Alias	Gene	Barcode	Filtered	Counts	Corr_Within	Corr_Between
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Apobec1-P1P2	APOBEC1___7818434.23-P1P2	0	1111290.0	0.9993186146112807	0.9966589572968632
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Apobec1-P1P2	APOBEC1___7818488.23-P1P2	0	474388.0	0.9991842606391176	0.9938614214503257
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Apobec1-P1P2	APOBEC1___7818491.23-P1P2	0	559844.0	0.9992088258921239	0.9971800669266724
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Apobec2-P1P2	APOBEC2_-_41021104.23-P1P2	0	1049532.0	0.9991226802518915	0.9982855359306066
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Apobec2-P1P2	APOBEC2___41021056.23-P1P2	0	1089598.0	0.998841713135928	0.9961538111048762
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Apobec2-P1P2	APOBEC2___41021194.23-P1P2	0	579598.0	0.9992230128782728	0.9970092580179147
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Apobec3a-P1P2	APOBEC3A_-_39353663.23-P1P2	0	1357272.0	0.9962540332387069	0.9978707850682212
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Apobec3a-P1P2	APOBEC3A_-_39353687.23-P1P2	0	1551904.0	0.9947586517762872	0.9959971806913492
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Apobec3a-P1P2	APOBEC3A___39353637.23-P1P2	0	103550.0	0.9918027928253421	0.9955833344823402
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Apobec3b-P1P2	APOBEC3B_-_39378432.23-P1P2	0	1363480.0	0.9985436031136452	0.9941535820897321
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Apobec3b-P1P2	APOBEC3B___39378603.23-P1P2	0	1594638.0	0.998843089886831	0.9891797478802565
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Apobec3b-P1P2	APOBEC3B___39378613.23-P1P2	0	1227296.0	0.9990889428411686	0.9916070534308178
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Apobec3c-P1P2	APOBEC3C_-_39410336.23-P1P2	0	2152718.0	0.9996757137647221	0.9964645036414667
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Apobec3c-P1P2	APOBEC3C_-_39410342.23-P1P2	0	3264512.0	0.9995302298939079	0.9965090223981259
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Apobec3c-P1P2	APOBEC3C___39410687.23-P1P2	0	2170776.0	0.999581992399035	0.9962459152304327
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Apobec3f-P1P2	APOBEC3F_-_39436896.23-P1P2	0	1379428.0	0.9981869526960376	0.9965989157903645
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Apobec3f-P1P2	APOBEC3F___39437128.23-P1P2	0	960218.0	0.9980562564455705	0.9922092207732762
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Apobec3f-P1P2	APOBEC3F___39437229.23-P1P2	0	931894.0	0.9983096230038082	0.9948714375037869
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Apobec3g-P1P2	APOBEC3G___39473517.23-P1P2	0	1375944.0	0.9986154654383907	0.9945717020507344
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Apobec3g-P1P2	APOBEC3G___39473587.23-P1P2	0	1549416.0	0.9985534473080742	0.9971941853713294
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Apobec3g-P1P2	APOBEC3G___39473688.23-P1P2	0	1477570.0	0.998022203758066	0.9938978807429386
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Apobec3h-P1P2	APOBEC3H_-_39493307.23-P1P2	0	1208518.0	0.9969882366800062	0.9970231334690828
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Apobec3h-P1P2	APOBEC3H___39493291.23-P1P2	0	1106252.0	0.9983936969362618	0.9974476773409822
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Apobec3h-P1P2	APOBEC3H___39493488.23-P1P2	0	982430.0	0.9961076766784345	0.993730596747799
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Apobec4-P1P2	APOBEC4_-_183622430.23-P1P2	0	1240572.0	0.9979906048074801	0.9950306764878515
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Apobec4-P1P2	APOBEC4___183622401.23-P1P2	0	1077864.0	0.9986756529958565	0.99725066912047
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Apobec4-P1P2	APOBEC4___183622414.23-P1P2	0	883998.0	0.9986935648226114	0.9972695110228874
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Aptx-P1	APTX_-_33001417.23-P1	0	974006.0	0.9990429241036322	0.9907399953090696
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Aptx-P1	APTX_-_33001547.23-P1	0	1005092.0	0.9991327754621927	0.9905447719008208
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Aptx-P1	APTX___33001563.23-P1	0	1055164.0	0.9986938027555363	0.9933910667809424
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Aptx-P2	APTX_-_33025057.23-P2	0	779558.0	0.9966334911464594	0.9925652431035868
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Aptx-P2	APTX___33025069.23-P2	0	542678.0	0.9957918632532832	0.9918479246145508
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Aptx-P2	APTX___33025113.23-P2	0	416116.0	0.9939580032813717	0.9968971726482433
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Aqr-P1P2	AQR___35261886.23-P1P2	0	59472.0	0.9439517556825552	0.9642581031235874
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Aqr-P1P2	AQR___35261919.23-P1P2	0	20640.0	0.9506517053389849	0.9224740322570735
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Aqr-P1P2	AQR___35261962.23-P1P2	0	27316.0	0.9608970561577608	0.974630948805041
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Arid1a-P1P2	ARID1A_-_27022530.23-P1P2	0	1178250.0	0.9989494441084964	0.9984684008207354
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Arid1a-P1P2	ARID1A_-_27022545.23-P1P2	0	862910.0	0.9982238681446026	0.9980555218759903
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Arid1a-P1P2	ARID1A___27022576.23-P1P2	0	479830.0	0.9984265143247062	0.9986783955868477
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Arid1b-P1	ARID1B_-_157098992.23-P1	0	650178.0	0.9981762053849226	0.9979129386396042
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Arid1b-P1	ARID1B_-_157099145.23-P1	0	607524.0	0.9974266612824194	0.9939005256451768
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Arid1b-P1	ARID1B___157098803.23-P1	0	621606.0	0.9988642659371569	0.9966011752150373
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Arid1b-P2	ARID1B_-_157100305.23-P2	0	909858.0	0.9985344803578287	0.9962268056859731
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Arid1b-P2	ARID1B_-_157100366.23-P2	0	1227760.0	0.9991132320951264	0.997442486901088
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Arid1b-P2	ARID1B___157100315.23-P2	0	1508098.0	0.9990254470497624	0.9973011983494315
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Arid2-P1P2	ARID2_-_46123531.23-P1P2	0	331340.0	0.9954888346643356	0.9950350326804662
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Arid2-P1P2	ARID2_-_46123742.23-P1P2	0	617966.0	0.9944460851219992	0.9929879362983289
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Arid2-P1P2	ARID2___46123483.23-P1P2	0	455766.0	0.9964537573263548	0.9953717740985906
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Ascc3-P1P2	ASCC3_-_101329188.23-P1P2	0	466970.0	0.9913556555609608	0.9949729455746895
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Ascc3-P1P2	ASCC3_-_101329193.23-P1P2	0	487576.0	0.9935765202992527	0.9965122432132509
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Ascc3-P1P2	ASCC3_-_101329197.23-P1P2	0	204396.0	0.9955014029758045	0.9975714296536514
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Asf1a-P1P2	ASF1A_-_119215390.23-P1P2	0	1515814.0	0.9991140957050948	0.9972308323297439
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Asf1a-P1P2	ASF1A_-_119215607.23-P1P2	0	1607170.0	0.9993960131460107	0.9984102484023479
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Asf1a-P1P2	ASF1A___119215456.23-P1P2	0	899248.0	0.99881635650073	0.9967972363075408
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Atm-P1P2	ATM_-_108093795.23-P1P2	0	1519288.0	0.998663673020479	0.9919661296977018
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Atm-P1P2	ATM_-_108093813.23-P1P2	0	1133490.0	0.9993114857498663	0.9903382894198117
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Atm-P1P2	ATM_-_108093839.23-P1P2	0	1144762.0	0.9987863200685718	0.9901233025505312
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Atp13a2-P1P2	ATP13A2_-_17338380.23-P1P2	0	1152778.0	0.9990705817689025	0.9952087818307815
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Atp13a2-P1P2	ATP13A2_-_17338412.23-P1P2	0	202322.0	0.9978024174033907	0.9929887710327057
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Atp13a2-P1P2	ATP13A2___17338415.23-P1P2	0	1366098.0	0.9984553708538348	0.9941645755518745
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Atp13a5-P1P2	ATP13A5___193096393.23-P1P2	0	1173268.0	0.9951413756725394	0.9894175035020636
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Atp13a5-P1P2	ATP13A5___193096462.23-P1P2	0	314524.0	0.9911558623290413	0.9908220021528691
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Atp13a5-P1P2	ATP13A5___193096510.23-P1P2	0	658546.0	0.9953691193794639	0.9872720967874321
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Atr-P1P2	ATR_-_142297649.23-P1P2	0	587060.0	0.9975668549725932	0.9974451196191816
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Atr-P1P2	ATR___142297571.23-P1P2	0	292564.0	0.9975243416336501	0.9962823282239097
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Atr-P1P2	ATR___142297576.23-P1P2	0	336230.0	0.9978012859136449	0.9962165618575333
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Atrip-P1P2	ATRIP_-_48488160.23-P1P2	0	697698.0	0.9982116893000466	0.9983948763431184
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Atrip-P1P2	ATRIP_-_48488235.23-P1P2	0	1188368.0	0.9975252184112935	0.9964340368669091
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Atrip-P1P2	ATRIP___48488180.23-P1P2	0	753484.0	0.9984887047394304	0.9984174862074866
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Atrx-P1P2	ATRX_-_77041440.23-P1P2	0	688626.0	0.9985523906761393	0.9944170822468454
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Atrx-P1P2	ATRX___77041530.23-P1P2	0	1109436.0	0.9988785850115336	0.9895476251206333
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Atrx-P1P2	ATRX___77041684.23-P1P2	0	831684.0	0.9990238809387229	0.9912667523652036
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Babam1-P1P2	BABAM1_-_17378278.23-P1P2	0	808514.0	0.9882874864470155	0.9906290232471413
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Babam1-P1P2	BABAM1_-_17378297.23-P1P2	0	969574.0	0.9882600633950059	0.9753304225082032
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Babam1-P1P2	BABAM1_-_17378340.23-P1P2	0	1128588.0	0.9939998770750786	0.9895043435502601
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Bach1-P1P2	BACH1_-_30671281.23-P1P2	0	729352.0	0.9994564487396662	0.9945278962194695
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Bach1-P1P2	BACH1_-_30671373.23-P1P2	0	1366862.0	0.9995633802831041	0.9954204423927776
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Bach1-P1P2	BACH1_-_30671379.23-P1P2	0	315606.0	0.9994570241375498	0.9945261039506746
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Bard1-P1P2	BARD1_-_215674358.23-P1P2	0	936480.0	0.9704403104684807	0.9692000873092737
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Bard1-P1P2	BARD1___215674263.23-P1P2	0	1029288.0	0.9861593768326649	0.9973500830231387
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Bard1-P1P2	BARD1___215674399.23-P1P2	0	372522.0	0.9799558421460682	0.9978943346059596
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Baz1a-P1P2	BAZ1A___35344505.23-P1P2	0	1086228.0	0.9985329011956863	0.9980213122394496
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Baz1a-P1P2	BAZ1A___35344514.23-P1P2	0	947852.0	0.998694373294553	0.9968994013080286
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Baz1a-P1P2	BAZ1A___35344519.23-P1P2	0	716354.0	0.9986538767150913	0.9971056739479183
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Baz1b-P1P2	BAZ1B_-_72936454.23-P1P2	0	1557686.0	0.9967182458727433	0.995034718141485
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Baz1b-P1P2	BAZ1B_-_72936561.23-P1P2	0	1298396.0	0.9967182458727433	0.9947068628628066
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Baz1b-P1P2	BAZ1B___72936507.23-P1P2	1	862.0		
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Bcl11a-P1P2	BCL11A_-_60780410.23-P1P2	0	1257068.0	0.9979461235442846	0.9956356492415349
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Bcl11a-P1P2	BCL11A_-_60780590.23-P1P2	0	1452566.0	0.9988596943229172	0.9972043298653502
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Bcl11a-P1P2	BCL11A_-_60780738.23-P1P2	0	1594930.0	0.9983900372912355	0.9952382079043617
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Bcl11b-P1P2	BCL11B_-_99737696.23-P1P2	0	924358.0	0.998904109293054	0.9968344199006148
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Bcl11b-P1P2	BCL11B_-_99738038.23-P1P2	0	1051970.0	0.9978704701581163	0.9977287118379892
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Bcl11b-P1P2	BCL11B___99737879.23-P1P2	0	958502.0	0.9977667967830599	0.9931785484401837
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Bcl7a-P1P2	BCL7A_-_122459912.23-P1P2	0	1024394.0	0.9991409666713973	0.9965119499558001
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Bcl7a-P1P2	BCL7A_-_122459961.23-P1P2	0	940108.0	0.9984412436633325	0.9961707219617206
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Bcl7a-P1P2	BCL7A_-_122460004.23-P1P2	0	699628.0	0.999017735567792	0.9954967515791905
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Bcl7b-P1P2	BCL7B_-_72971912.23-P1P2	0	872716.0	0.9991063981038334	0.9944150565280554
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Bcl7b-P1P2	BCL7B_-_72971958.23-P1P2	0	537892.0	0.9984730274220268	0.9942394731138451
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Bcl7b-P1P2	BCL7B___72971736.23-P1P2	0	1038966.0	0.9990388386507582	0.9937549080716537
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Bcl7c-P1P2	BCL7C___30905135.23-P1P2	0	1137244.0	0.9989534478168225	0.9980862197990411
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Bcl7c-P1P2	BCL7C___30905369.23-P1P2	0	940140.0	0.9986616184515833	0.9964172371678298
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Bcl7c-P1P2	BCL7C___30905372.23-P1P2	0	1038202.0	0.9985538720890275	0.9960428111793989
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Bclaf1-P1P2	BCLAF1___136610894.23-P1P2	0	1062114.0	0.9959861287548075	0.9961587415275568
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Bclaf1-P1P2	BCLAF1___136610935.23-P1P2	0	604546.0	0.9969324013767066	0.9925072035828846
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Bclaf1-P1P2	BCLAF1___136610946.23-P1P2	0	939058.0	0.9955031972358221	0.9935500655410984
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Blm-P1P2	BLM_-_91260642.23-P1P2	0	776726.0	0.9970435362209213	0.9952659078636911
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Blm-P1P2	BLM___91260645.23-P1P2	0	264684.0	0.9973478108233861	0.9903882966955934
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Blm-P1P2	BLM___91260649.23-P1P2	0	273858.0	0.9970682770059289	0.9913821759854862
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Bmi1-P1P2	BMI1_-_22610195.23-P1P2	0	1362848.0	0.9992025584251053	0.9933429018391918
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Bmi1-P1P2	BMI1_-_22610202.23-P1P2	0	1312320.0	0.9994784805781928	0.9951640592673592
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Bmi1-P1P2	BMI1___22610019.23-P1P2	0	1287682.0	0.9994269373722489	0.996102448764808
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Brca1-P1P2	BRCA1_-_41277328.23-P1P2	0	533426.0	0.9982944197280916	0.9960308040976596
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Brca1-P1P2	BRCA1_-_41277370.23-P1P2	0	364994.0	0.9967604747403163	0.9975039254332454
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Brca1-P1P2	BRCA1___41277361.23-P1P2	0	615244.0	0.9974273357559369	0.9920238559902913
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Brca2-P1P2	BRCA2_-_32889639.23-P1P2	0	549478.0	0.9974546501578726	0.9987663142522943
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Brca2-P1P2	BRCA2_-_32889750.23-P1P2	0	856138.0	0.9964425311197564	0.9945044418980302
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Brca2-P1P2	BRCA2___32889673.23-P1P2	0	532276.0	0.9970506824849528	0.9975860558415567
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Brcc3-P1P2	BRCC3_-_154299779.23-P1P2	0	730444.0	0.9971977335308054	0.9947294481073525
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Brcc3-P1P2	BRCC3_-_154299791.23-P1P2	0	928668.0	0.9973941603760486	0.9921560141456567
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Brcc3-P1P2	BRCC3_-_154299805.23-P1P2	0	1120012.0	0.9967327595023951	0.9940243446328608
